"","id","size","size","surv","covariate","covariateNext","fec","stage","stageNext"
"291","291","1.8465380522779","2.57191229301958","1","0.259254806872329","0.259254806872329","4","continuous","continuous"
"292","292","1.80739157286813","2.47131389265743","1","0.246908730437048","0.246908730437048","3","continuous","continuous"
"293","293","1.84526652583854","2.54861684595582","1","0.2527439770168","0.2527439770168","3","continuous","continuous"
"294","294","1.82236794293714","2.59271012004609","1","0.277323845516915","0.277323845516915","2","continuous","continuous"
"295","295","1.79590190543218","2.47274408216761","1","0.253042887008969","0.253042887008969","3","continuous","continuous"
"296","296","1.81810324828848","2.56133756492821","1","0.26984357452542","0.26984357452542","2","continuous","continuous"
"297","297","1.83623312847053","2.5168961109546","1","0.247267401529869","0.247267401529869","1","continuous","continuous"
"298","298","1.81262283273998",NA,"0","0.210221808425424","0.210221808425424","0","continuous","continuous"
"299","299","1.83785275460642",NA,"0","0.231801824839724","0.231801824839724","0","continuous","continuous"
"300","300","1.81343420949973","2.37043156362335","1","0.211101020320664","0.211101020320664","1","continuous","continuous"
"301","301","1.80845500270365",NA,"0","0.270008365016816","0.270008365016816","0","continuous","continuous"
"302","302","1.82136606274238",NA,"0","0.25753383652642","0.25753383652642","0","continuous","continuous"
"303","303","1.82044033707412","2.48706786260457","1","0.245538870650718","0.245538870650718","0","continuous","continuous"
"304","304","1.85273195237349","2.51947161551234","1","0.240193783383435","0.240193783383435","2","continuous","continuous"
"305","305","1.81412658921534","2.49914729854877","1","0.252436143628155","0.252436143628155","3","continuous","continuous"
"306","306","1.81760952952701",NA,"0","0.243760790702872","0.243760790702872","0","continuous","continuous"
"307","307","1.82369873277467",NA,"0","0.270705434368998","0.270705434368998","0","continuous","continuous"
"308","308","1.82553454186884","2.52287495804269","1","0.254304192707266","0.254304192707266","0","continuous","continuous"
"309","309","1.83031719275355","2.37714279752554","1","0.205263448190289","0.205263448190289","1","continuous","continuous"
"310","310","1.81403768349751",NA,"0","0.229645845931738","0.229645845931738","0","continuous","continuous"
"311","311","1.83984099633026","2.64079480573743","1","0.283189385407106","0.283189385407106","2","continuous","continuous"
"312","312","1.81536581803962",NA,"0","0.241711461436571","0.241711461436571","0","continuous","continuous"
"313","313","1.81843875302015",NA,"0","0.258819967434226","0.258819967434226","0","continuous","continuous"
"314","314","1.80377912308829","2.47822168724655","1","0.250891211874563","0.250891211874563","2","continuous","continuous"
"315","315","1.80796902425195","2.41406420473764","1","0.228130366999555","0.228130366999555","2","continuous","continuous"
"316","316","1.81972681447288",NA,"0","0.229448759670744","0.229448759670744","0","continuous","continuous"
"317","317","1.85049552054076","2.49920953429808","1","0.234941465164218","0.234941465164218","5","continuous","continuous"
"318","318","1.82311704980316",NA,"0","0.255992970913107","0.255992970913107","0","continuous","continuous"
"319","319","1.80667797996262","2.48879815331673","1","0.25282404830569","0.25282404830569","1","continuous","continuous"
"320","320","1.86006281949379",NA,"0","0.249210128492318","0.249210128492318","0","continuous","continuous"
"321","321","1.84854230789601",NA,"0","0.264637518236437","0.264637518236437","0","continuous","continuous"
"322","322","1.82206418687738","2.52442033686979","1","0.256476355331972","0.256476355331972","0","continuous","continuous"
"323","323","1.80693843853969",NA,"0","0.245251483154113","0.245251483154113","0","continuous","continuous"
"324","324","1.82818427427868",NA,"0","0.264297210982413","0.264297210982413","0","continuous","continuous"
"325","325","1.81575894720362",NA,"0","0.258543624086504","0.258543624086504","0","continuous","continuous"
"326","326","1.83027873868064","2.49680702555638","1","0.243846700853137","0.243846700853137","3","continuous","continuous"
"327","327","1.81807443996284","2.51278898707721","1","0.254791210876929","0.254791210876929","0","continuous","continuous"
"328","328","1.84095817823538","2.57699910175644","1","0.263487595022056","0.263487595022056","1","continuous","continuous"
"329","329","1.82091953594105",NA,"0","0.290589087370304","0.290589087370304","0","continuous","continuous"
"330","330","1.82684934141287","2.36993158662052","1","0.204522052831162","0.204522052831162","0","continuous","continuous"
"331","331","1.79513636527741","2.57216864189383","1","0.284618605027554","0.284618605027554","4","continuous","continuous"
"332","332","1.78226893311213","2.56438958253955","1","0.2887440709177","0.2887440709177","3","continuous","continuous"
"333","333","1.85044544219032","2.62044823649661","1","0.271999200510235","0.271999200510235","2","continuous","continuous"
"334","334","1.82540925433554",NA,"0","0.274612186616022","0.274612186616022","0","continuous","continuous"
"335","335","1.83526172955399","2.56514189679216","1","0.26262790644924","0.26262790644924","2","continuous","continuous"
"336","336","1.82977052182659",NA,"0","0.243180632390127","0.243180632390127","0","continuous","continuous"
"337","337","1.79958399284281","2.48022299078896","1","0.253603921573142","0.253603921573142","1","continuous","continuous"
"338","338","1.77450002777988","2.53743611787952","1","0.28432180593452","0.28432180593452","0","continuous","continuous"
"339","339","1.88110352725841","2.59324735404364","1","0.249350771883568","0.249350771883568","0","continuous","continuous"
"340","340","1.8683116495796","2.65231360459903","1","0.272885741064366","0.272885741064366","2","continuous","continuous"
"341","341","1.79859934617812",NA,"0","0.242210533439278","0.242210533439278","0","continuous","continuous"
"342","342","1.86391114291189",NA,"0","0.273517764712839","0.273517764712839","0","continuous","continuous"
"343","343","1.79562865455543",NA,"0","0.219604005271057","0.219604005271057","0","continuous","continuous"
"344","344","1.79953218831416",NA,"0","0.248137594575799","0.248137594575799","0","continuous","continuous"
"345","345","1.82087204902958",NA,"0","0.253158839981546","0.253158839981546","0","continuous","continuous"
"346","346","1.8462319548563","2.5813806036933","1","0.262277159764234","0.262277159764234","0","continuous","continuous"
"347","347","1.79489602635283",NA,"0","0.24445160921704","0.24445160921704","0","continuous","continuous"
"348","348","1.82693781807859",NA,"0","0.22702181569074","0.22702181569074","0","continuous","continuous"
"349","349","1.83396723963305","2.57403915345905","1","0.265972306151882","0.265972306151882","2","continuous","continuous"
"350","350","1.8099644411551","2.51030533877464","1","0.257993523134841","0.257993523134841","0","continuous","continuous"
"351","351","1.84128725196591","2.46920374578387","1","0.229856659624704","0.229856659624704","1","continuous","continuous"
"352","352","1.8455107448352",NA,"0","0.255720362110285","0.255720362110285","0","continuous","continuous"
"353","353","1.81756354124669","2.65433342736716","1","0.298191764286416","0.298191764286416","3","continuous","continuous"
"354","354","1.84170106198818",NA,"0","0.251958595932097","0.251958595932097","0","continuous","continuous"
"355","355","1.83581382498952",NA,"0","0.265764894482037","0.265764894482037","0","continuous","continuous"
"356","356","1.84385446025541","2.65245830857567","1","0.284686892164498","0.284686892164498","2","continuous","continuous"
"357","357","1.83760240595541",NA,"0","0.248070156121307","0.248070156121307","0","continuous","continuous"
"358","358","1.82789875399645",NA,"0","0.257860217029368","0.257860217029368","0","continuous","continuous"
"359","359","1.84747322581349","2.5170903586926","1","0.241950888818698","0.241950888818698","1","continuous","continuous"
"360","360","1.81572164034319","2.66166734149943","1","0.30128492035201","0.30128492035201","1","continuous","continuous"
"361","361","1.83590959388126","2.53150113176615","1","0.251960762328923","0.251960762328923","1","continuous","continuous"
"362","362","1.81268490401973","2.43650176229341","1","0.23313204646534","0.23313204646534","1","continuous","continuous"
"363","363","1.84113771576303","2.63269896535925","1","0.280152420369642","0.280152420369642","1","continuous","continuous"
"364","364","1.78603689986676","2.46060896357091","1","0.254067734526898","0.254067734526898","2","continuous","continuous"
"365","365","1.84318323395187",NA,"0","0.275269058261634","0.275269058261634","0","continuous","continuous"
"366","366","1.82818427621282","2.48527979272843","1","0.241222628028339","0.241222628028339","2","continuous","continuous"
"367","367","1.79325186557654","2.49313132262674","1","0.260861827089056","0.260861827089056","1","continuous","continuous"
"368","368","1.80584987522738",NA,"0","0.249262902743001","0.249262902743001","0","continuous","continuous"
"369","369","1.80642453225861","2.59676002927785","1","0.286468600277567","0.286468600277567","0","continuous","continuous"
"370","370","1.82783046808279",NA,"0","0.237677133204151","0.237677133204151","0","continuous","continuous"
"371","371","1.81845601232799","2.49284848112876","1","0.248332296883948","0.248332296883948","0","continuous","continuous"
"372","372","1.8127803310026","2.47998066222847","1","0.247027713484985","0.247027713484985","2","continuous","continuous"
"373","373","1.81600761941808",NA,"0","0.221105547685693","0.221105547685693","0","continuous","continuous"
"374","374","1.81805766350433","2.45160216257715","1","0.235390519825625","0.235390519825625","3","continuous","continuous"
"375","375","1.82306902983959",NA,"0","0.26522466116177","0.26522466116177","0","continuous","continuous"
"376","376","1.81099899998255","2.47799289702674","1","0.247267833433636","0.247267833433636","0","continuous","continuous"
"377","377","1.82682831085442","2.60514154166928","1","0.278890609639782","0.278890609639782","2","continuous","continuous"
"378","378","1.84953421046546","2.44729059632128","1","0.21898132002224","0.21898132002224","0","continuous","continuous"
"379","379","1.81826539410292",NA,"0","0.27704097157178","0.27704097157178","0","continuous","continuous"
"380","380","1.8230147415357",NA,"0","0.234936962529102","0.234936962529102","0","continuous","continuous"
"381","381","1.80979755713382","2.52443373311123","1","0.262502620443501","0.262502620443501","0","continuous","continuous"
"382","382","1.82072818650139","2.40861154827066","1","0.2201766682867","0.2201766682867","0","continuous","continuous"
"383","383","1.81026676207806","2.44702905042511","1","0.237709670588822","0.237709670588822","1","continuous","continuous"
"384","384","1.83760604241945",NA,"0","0.264986688093892","0.264986688093892","0","continuous","continuous"
"385","385","1.80928643851261",NA,"0","0.258809528341498","0.258809528341498","0","continuous","continuous"
"386","386","1.81708911699629",NA,"0","0.256021490909741","0.256021490909741","0","continuous","continuous"
"387","387","1.81400132672783",NA,"0","0.304014685687638","0.304014685687638","0","continuous","continuous"
"388","388","1.82197187734467",NA,"0","0.234011901316475","0.234011901316475","0","continuous","continuous"
"389","389","1.81159682686013","2.42837947910292","1","0.231028699513479","0.231028699513479","0","continuous","continuous"
"390","390","1.81716341306045",NA,"0","0.247715259389096","0.247715259389096","0","continuous","continuous"
"391","391","1.82231085735291",NA,"0","0.261691479436849","0.261691479436849","0","continuous","continuous"
"392","392","1.83728920530427",NA,"0","0.269635391622734","0.269635391622734","0","continuous","continuous"
"393","393","1.83469381554567","2.44997005869611","1","0.226866378120433","0.226866378120433","0","continuous","continuous"
"394","394","1.80515232530625","2.50316684980413","1","0.258121933899177","0.258121933899177","1","continuous","continuous"
"395","395","1.82997617578825",NA,"0","0.267499761393637","0.267499761393637","0","continuous","continuous"
"396","396","1.81114536111676",NA,"0","0.240196349578546","0.240196349578546","0","continuous","continuous"
"397","397","1.84803033839444","2.53538056815947","1","0.247349087241959","0.247349087241959","1","continuous","continuous"
"398","398","1.83396753566978","2.61981668200941","1","0.279802953871303","0.279802953871303","0","continuous","continuous"
"399","399","1.79540006511739","2.46024077996157","1","0.249281057109903","0.249281057109903","1","continuous","continuous"
"400","400","1.79383096591329",NA,"0","0.235318870968824","0.235318870968824","0","continuous","continuous"
"401","401","1.82157394752087",NA,"0","0.283205288146787","0.283205288146787","0","continuous","continuous"
"402","402","1.79546713460556",NA,"0","0.25561151868133","0.25561151868133","0","continuous","continuous"
"403","403","1.8214694063373",NA,"0","0.244923046748142","0.244923046748142","0","continuous","continuous"
"404","404","1.84545858776979","2.54644596982369","1","0.251985080070882","0.251985080070882","1","continuous","continuous"
"405","405","1.79816859711381","2.40644095807906","1","0.230424065590832","0.230424065590832","2","continuous","continuous"
"406","406","1.83456358867143","2.55605140374784","1","0.260181304557156","0.260181304557156","1","continuous","continuous"
"407","407","1.82861967128621","2.45623661508583","1","0.231779032698005","0.231779032698005","2","continuous","continuous"
"408","408","1.83131805036062","2.5393892229922","1","0.256621466619757","0.256621466619757","0","continuous","continuous"
"409","409","1.83086305007293","2.43897813908972","1","0.225166727904582","0.225166727904582","1","continuous","continuous"
"410","410","1.80593845409699",NA,"0","0.241872995929731","0.241872995929731","0","continuous","continuous"
"411","411","1.83093325007557","2.59884141955891","1","0.274977178004162","0.274977178004162","1","continuous","continuous"
"412","412","1.81596753783561",NA,"0","0.284143056177071","0.284143056177071","0","continuous","continuous"
"413","413","1.8367632286771",NA,"0","0.257867965466834","0.257867965466834","0","continuous","continuous"
"414","414","1.79175311855606",NA,"0","0.273311166569942","0.273311166569942","0","continuous","continuous"
"415","415","1.82655884982667","2.46949374070759","1","0.236999907100665","0.236999907100665","3","continuous","continuous"
"416","416","1.80557381682492",NA,"0","0.208995551911051","0.208995551911051","0","continuous","continuous"
"417","417","1.82086210489599",NA,"0","0.230395028294986","0.230395028294986","0","continuous","continuous"
"418","418","1.82911644189227","2.49583738277136","1","0.244102520391906","0.244102520391906","1","continuous","continuous"
"419","419","1.82828556824208",NA,"0","0.219655623924125","0.219655623924125","0","continuous","continuous"
"420","420","1.83072078939",NA,"0","0.223933316676767","0.223933316676767","0","continuous","continuous"
"421","421","1.83355277989897","2.62675856972727","1","0.282082159131234","0.282082159131234","0","continuous","continuous"
"422","422","1.83675358023021","2.54397383556034","1","0.255407909592521","0.255407909592521","2","continuous","continuous"
"423","423","1.79568243400731",NA,"0","0.271718455137219","0.271718455137219","0","continuous","continuous"
"424","424","1.83402630322409","2.47558403772239","1","0.235344972285888","0.235344972285888","1","continuous","continuous"
"425","425","1.84235984874969","2.53768792593298","1","0.250772465899185","0.250772465899185","3","continuous","continuous"
"426","426","1.80734447065764",NA,"0","0.235330401518153","0.235330401518153","0","continuous","continuous"
"427","427","1.81468774239961","2.52152986535438","1","0.259186449513589","0.259186449513589","2","continuous","continuous"
"428","428","1.81333239937407",NA,"0","0.223656071697813","0.223656071697813","0","continuous","continuous"
"429","429","1.84579536775797",NA,"0","0.240367588631723","0.240367588631723","0","continuous","continuous"
"430","430","1.81235820056711","2.45328549911743","1","0.238702637191269","0.238702637191269","2","continuous","continuous"
"431","431","1.85361115171595","2.55198429585437","1","0.249794807750457","0.249794807750457","1","continuous","continuous"
"432","432","1.85424704318578",NA,"0","0.231374426442716","0.231374426442716","0","continuous","continuous"
"433","433","1.83880122424742","2.58927066512614","1","0.268253417509686","0.268253417509686","2","continuous","continuous"
"434","434","1.82833124059028","2.40228446277716","1","0.214470180260655","0.214470180260655","1","continuous","continuous"
"435","435","1.85880562534684",NA,"0","0.244068253807939","0.244068253807939","0","continuous","continuous"
"436","436","1.83806279220801","2.60390971130284","1","0.273030812288516","0.273030812288516","1","continuous","continuous"
"437","437","1.85166745587015","2.56732742433645","1","0.255404643230297","0.255404643230297","2","continuous","continuous"
"438","438","1.83072569460381",NA,"0","0.236632021736911","0.236632021736911","0","continuous","continuous"
"439","439","1.83885651611105",NA,"0","0.25751878046865","0.25751878046865","0","continuous","continuous"
"440","440","1.83287339525021",NA,"0","0.231288359860837","0.231288359860837","0","continuous","continuous"
"441","441","1.83206529322741",NA,"0","0.234616313709055","0.234616313709055","0","continuous","continuous"
"442","442","1.83151309697666","2.4804251618245","1","0.238084180246049","0.238084180246049","1","continuous","continuous"
"443","443","1.84325256292975",NA,"0","0.284096849516629","0.284096849516629","0","continuous","continuous"
"444","444","1.79718014480197","2.42026616787142","1","0.235440891170931","0.235440891170931","2","continuous","continuous"
"445","445","1.84114644951285","2.45463310443382","1","0.225287303026584","0.225287303026584","2","continuous","continuous"
"446","446","1.83903988279327","2.53388622395111","1","0.251192037295043","0.251192037295043","2","continuous","continuous"
"447","447","1.86320216997571",NA,"0","0.274827691761223","0.274827691761223","0","continuous","continuous"
"448","448","1.80373497608897",NA,"0","0.282362157517784","0.282362157517784","0","continuous","continuous"
"449","449","1.79237469447089",NA,"0","0.249450401964764","0.249450401964764","0","continuous","continuous"
"450","450","1.82655416170136",NA,"0","0.247443082097544","0.247443082097544","0","continuous","continuous"
"451","451","1.83610362454124","2.54355109140122","1","0.255591296919169","0.255591296919169","1","continuous","continuous"
"452","452","1.80776698462456","2.44780417692719","1","0.239181461876024","0.239181461876024","1","continuous","continuous"
"453","453","1.81718834487075",NA,"0","0.306581556033056","0.306581556033056","0","continuous","continuous"
"454","454","1.82308655473015",NA,"0","0.254111192306497","0.254111192306497","0","continuous","continuous"
"455","455","1.78137978640169",NA,"0","0.21542964416487","0.21542964416487","0","continuous","continuous"
"456","456","1.83797638438271","2.52154384944569","1","0.247875942833652","0.247875942833652","2","continuous","continuous"
"457","457","1.85750499284595",NA,"0","0.251230047681242","0.251230047681242","0","continuous","continuous"
"458","458","1.82494750419334",NA,"0","0.25990585169488","0.25990585169488","0","continuous","continuous"
"459","459","1.81878994849323",NA,"0","0.269193853187889","0.269193853187889","0","continuous","continuous"
"460","460","1.81563721970108","2.58877067768614","1","0.279451630247004","0.279451630247004","0","continuous","continuous"
"461","461","1.79378367260682","2.48105219128629","1","0.256751702102434","0.256751702102434","1","continuous","continuous"
"462","462","1.87364783095488","2.62721141367729","1","0.262958635207547","0.262958635207547","1","continuous","continuous"
"463","463","1.80318154728291",NA,"0","0.256062752296052","0.256062752296052","0","continuous","continuous"
"464","464","1.82117276078529",NA,"0","0.235851026175779","0.235851026175779","0","continuous","continuous"
"465","465","1.80561591527688","2.4337840969792","1","0.235700453828621","0.235700453828621","2","continuous","continuous"
"466","466","1.8179515050266","2.61480067350706","1","0.286183555028495","0.286183555028495","0","continuous","continuous"
"467","467","1.82352910007842","2.57376973016372","1","0.270986476122088","0.270986476122088","3","continuous","continuous"
"468","468","1.81349335979076","2.45570174036189","1","0.238925218257463","0.238925218257463","1","continuous","continuous"
"469","469","1.79602705541784","2.52081388544624","1","0.268213528381429","0.268213528381429","1","continuous","continuous"
"470","470","1.82394119537252",NA,"0","0.239867577453225","0.239867577453225","0","continuous","continuous"
"471","471","1.81867195041963",NA,"0","0.249377038621456","0.249377038621456","0","continuous","continuous"
"472","472","1.81025222731255","2.50293594074926","1","0.255533005731028","0.255533005731028","1","continuous","continuous"
"473","473","1.78893565282881",NA,"0","0.246898966908199","0.246898966908199","0","continuous","continuous"
"474","474","1.84670952707592",NA,"0","0.231364670418469","0.231364670418469","0","continuous","continuous"
"475","475","1.80157433841806",NA,"0","0.262369102214606","0.262369102214606","0","continuous","continuous"
"476","476","1.83032836637123",NA,"0","0.259989799155442","0.259989799155442","0","continuous","continuous"
"477","477","1.85708961201283",NA,"0","0.244978647808367","0.244978647808367","0","continuous","continuous"
"478","478","1.84145511391028","2.6164812591166","1","0.27515786121115","0.27515786121115","4","continuous","continuous"
"479","479","1.81329686027432","2.60374528551696","1","0.285158350558263","0.285158350558263","2","continuous","continuous"
"480","480","1.78304936200461",NA,"0","0.226812839687659","0.226812839687659","0","continuous","continuous"
"481","481","1.78953185931807",NA,"0","0.225299061341885","0.225299061341885","0","continuous","continuous"
"482","482","1.83461647001625","2.50740808506835","1","0.245082643825661","0.245082643825661","3","continuous","continuous"
"483","483","1.83138181938783","2.5263905627644","1","0.252561794269152","0.252561794269152","0","continuous","continuous"
"484","484","1.80812425215954",NA,"0","0.196054147289315","0.196054147289315","0","continuous","continuous"
"485","485","1.81560634058235","2.47861072714147","1","0.245211462596419","0.245211462596419","1","continuous","continuous"
"486","486","1.79319657328288","2.61730158965365","1","0.299368496566004","0.299368496566004","0","continuous","continuous"
"487","487","1.85791576695331",NA,"0","0.252426289268762","0.252426289268762","0","continuous","continuous"
"488","488","1.8280052935988",NA,"0","0.233782522299525","0.233782522299525","0","continuous","continuous"
"489","489","1.82181365654846",NA,"0","0.24313697908995","0.24313697908995","0","continuous","continuous"
"490","490","1.79039132633598","2.43298936720316","1","0.242949183684161","0.242949183684161","0","continuous","continuous"
"491","491","1.82705951745855","2.57125249955698","1","0.268488193234948","0.268488193234948","4","continuous","continuous"
"492","492","1.8218240750834",NA,"0","0.261260589982641","0.261260589982641","0","continuous","continuous"
"493","493","1.82229747650548",NA,"0","0.296931415719149","0.296931415719149","0","continuous","continuous"
"494","494","1.81553964853135","2.48375073905649","1","0.246875940640218","0.246875940640218","1","continuous","continuous"
"495","495","1.8039895224626",NA,"0","0.219178482259586","0.219178482259586","0","continuous","continuous"
"496","496","1.81711797875687",NA,"0","0.268757799829209","0.268757799829209","0","continuous","continuous"
"497","497","1.79697262152753",NA,"0","0.237509906434388","0.237509906434388","0","continuous","continuous"
"498","498","1.81921882867755",NA,"0","0.259689491340202","0.259689491340202","0","continuous","continuous"
"499","499","1.82516438439639",NA,"0","0.213889141596016","0.213889141596016","0","continuous","continuous"
"500","500","1.80755996006089","2.50722677422148","1","0.258211419707796","0.258211419707796","0","continuous","continuous"
"501","501","1.84543065522121",NA,"0","0.22386592861891","0.22386592861891","0","continuous","continuous"
"502","502","1.80212087277595","2.42430635141192","1","0.234331171816197","0.234331171816197","1","continuous","continuous"
"503","503","1.81549127702207","2.53347428917718","1","0.262514672468309","0.262514672468309","1","continuous","continuous"
"504","504","1.83302089002951",NA,"0","0.262530355384657","0.262530355384657","0","continuous","continuous"
"505","505","1.80727822164319","2.46811975927235","1","0.245943726656116","0.245943726656116","1","continuous","continuous"
"506","506","1.84647576395454",NA,"0","0.2510693270353","0.2510693270353","0","continuous","continuous"
"507","507","1.84675354910714","2.59274029136972","1","0.265462066695514","0.265462066695514","3","continuous","continuous"
"508","508","1.82634095688515","2.57600396966685","1","0.270290528333028","0.270290528333028","0","continuous","continuous"
"509","509","1.81018951461976","2.50917376876627","1","0.257527019919879","0.257527019919879","3","continuous","continuous"
"510","510","1.81842535016217","2.36696907637461","1","0.20755443178389","0.20755443178389","2","continuous","continuous"
"511","511","1.8126150827298","2.41348307476243","1","0.225683424927643","0.225683424927643","1","continuous","continuous"
"512","512","1.83385843458895","2.57745000829712","1","0.267064165421935","0.267064165421935","2","continuous","continuous"
"513","513","1.80813475783056",NA,"0","0.262854800636962","0.262854800636962","0","continuous","continuous"
"514","514","1.80255705507128","2.53410270829536","1","0.269111082630382","0.269111082630382","0","continuous","continuous"
"515","515","1.84993866181321","2.41109333787367","1","0.207140323003155","0.207140323003155","2","continuous","continuous"
"516","516","1.86298673327114","2.44612429506176","1","0.212325337543145","0.212325337543145","2","continuous","continuous"
"517","517","1.80322225325221","2.48367980267818","1","0.252903925345795","0.252903925345795","0","continuous","continuous"
"518","518","1.80734869800052","2.52067356732699","1","0.262537037047713","0.262537037047713","3","continuous","continuous"
"519","519","1.84922019226065","2.63848537174397","1","0.27795344928172","0.27795344928172","3","continuous","continuous"
"520","520","1.80846233919465",NA,"0","0.26868685917191","0.26868685917191","0","continuous","continuous"
"521","521","1.81791024574301","2.52357654001746","1","0.258244457185641","0.258244457185641","0","continuous","continuous"
"522","522","1.8335021016402","2.56345100426907","1","0.262963979636587","0.262963979636587","1","continuous","continuous"
"523","523","1.79589204925334",NA,"0","0.26238680879536","0.26238680879536","0","continuous","continuous"
"524","524","1.84857879558555","2.46845158569376","1","0.226164254912606","0.226164254912606","2","continuous","continuous"
"525","525","1.82281265288734","2.42350898430709","1","0.224025626739505","0.224025626739505","0","continuous","continuous"
"526","526","1.84917817401016","2.69508602543519","1","0.294571835156573","0.294571835156573","2","continuous","continuous"
"527","527","1.82816397406497","2.46663201200741","1","0.235315714167264","0.235315714167264","4","continuous","continuous"
"528","528","1.84985369175255",NA,"0","0.235655111119887","0.235655111119887","0","continuous","continuous"
"529","529","1.82318789565719","2.48421415151758","1","0.243301823036884","0.243301823036884","2","continuous","continuous"
"530","530","1.80037423904765","2.48236533056624","1","0.253894814078659","0.253894814078659","1","continuous","continuous"
"531","531","1.81308264755458","2.61506286640742","1","0.288683526045951","0.288683526045951","0","continuous","continuous"
"532","532","1.83117813790159","2.5684110412464","1","0.265610693526578","0.265610693526578","1","continuous","continuous"
"533","533","1.81653326555182",NA,"0","0.244221875500615","0.244221875500615","0","continuous","continuous"
"534","534","1.87145948658178","2.56012795595392","1","0.24386068051345","0.24386068051345","1","continuous","continuous"
"535","535","1.80612348630484","2.53627311381724","1","0.268013889043741","0.268013889043741","1","continuous","continuous"
"536","536","1.83211676093574","2.53322862140333","1","0.254327942535782","0.254327942535782","1","continuous","continuous"
"537","537","1.80903209425361",NA,"0","0.262475690055576","0.262475690055576","0","continuous","continuous"
"538","538","1.81043548211473",NA,"0","0.21706821065131","0.21706821065131","0","continuous","continuous"
"539","539","1.84260864449038",NA,"0","0.258920770830602","0.258920770830602","0","continuous","continuous"
"540","540","1.80799136282817","2.50940387735185","1","0.25868335530464","0.25868335530464","0","continuous","continuous"
"541","541","1.83662830297228","2.75293779319441","1","0.317369067572627","0.317369067572627","1","continuous","continuous"
"542","542","1.78789436456913","2.42211448661129","1","0.240640289753423","0.240640289753423","2","continuous","continuous"
"543","543","1.82999496641153","2.51386519149779","1","0.249330313283293","0.249330313283293","3","continuous","continuous"
"544","544","1.82216836205456",NA,"0","0.237216470263121","0.237216470263121","0","continuous","continuous"
"545","545","1.83512926710427","2.59443823287781","1","0.271599833613333","0.271599833613333","1","continuous","continuous"
"546","546","1.84263498079813",NA,"0","0.220439536749578","0.220439536749578","0","continuous","continuous"
"547","547","1.82368987296341","2.60713986790809","1","0.281037550079322","0.281037550079322","0","continuous","continuous"
"548","548","1.79503055677163",NA,"0","0.248344078835117","0.248344078835117","0","continuous","continuous"
"549","549","1.7960538218238",NA,"0","0.235132021932004","0.235132021932004","0","continuous","continuous"
"550","550","1.82904401262578","2.54455991246547","1","0.259322633296561","0.259322633296561","1","continuous","continuous"
"551","551","1.81161961354238",NA,"0","0.243801219875142","0.243801219875142","0","continuous","continuous"
"552","552","1.81697090143374","2.54828813952947","1","0.266378981023806","0.266378981023806","1","continuous","continuous"
"553","553","1.81130631306008","2.65229208770853","1","0.30071596489833","0.30071596489833","0","continuous","continuous"
"554","554","1.79924402428892","2.4475260384616","1","0.243280442597099","0.243280442597099","1","continuous","continuous"
"555","555","1.82634436998811",NA,"0","0.204208421029305","0.204208421029305","0","continuous","continuous"
"556","556","1.80364343303054","2.46205257112029","1","0.245787990122025","0.245787990122025","0","continuous","continuous"
"557","557","1.80763880844971",NA,"0","0.264921371444067","0.264921371444067","0","continuous","continuous"
"558","558","1.80940476872107","2.56663198460609","1","0.275773734241528","0.275773734241528","2","continuous","continuous"
"559","559","1.80591885450098","2.42469352641708","1","0.232597983862043","0.232597983862043","3","continuous","continuous"
"560","560","1.80786381774352",NA,"0","0.299571889238859","0.299571889238859","0","continuous","continuous"
"561","561","1.79754294892675",NA,"0","0.260404516764388","0.260404516764388","0","continuous","continuous"
"562","562","1.84971915339083",NA,"0","0.258067597754858","0.258067597754858","0","continuous","continuous"
"563","563","1.81406722091935",NA,"0","0.267660853774671","0.267660853774671","0","continuous","continuous"
"564","564","1.82443086239404","2.57414814056946","1","0.270659773494478","0.270659773494478","2","continuous","continuous"
"565","565","1.8568977077292","2.57570758902982","1","0.255458753520434","0.255458753520434","2","continuous","continuous"
"566","566","1.85048663770134","2.46665774881008","1","0.224696195902421","0.224696195902421","1","continuous","continuous"
"567","567","1.81255548312294","2.4695457933244","1","0.243813931724006","0.243813931724006","2","continuous","continuous"
"568","568","1.77974427799919","2.38902101908235","1","0.233784320898597","0.233784320898597","2","continuous","continuous"
"569","569","1.82241309578623","2.60427297291617","1","0.280801750370481","0.280801750370481","0","continuous","continuous"
"570","570","1.82371299241001",NA,"0","0.263758006446669","0.263758006446669","0","continuous","continuous"
"571","571","1.81400698123747","2.47861179734024","1","0.245992739052421","0.245992739052421","2","continuous","continuous"
"572","572","1.8413766296","2.54919508825379","1","0.254788141839232","0.254788141839232","3","continuous","continuous"
"573","573","1.83837364568641",NA,"0","0.239286023113904","0.239286023113904","0","continuous","continuous"
"574","574","1.79689143537094",NA,"0","0.253861504834523","0.253861504834523","0","continuous","continuous"
"575","575","1.82230930584984",NA,"0","0.23976759960331","0.23976759960331","0","continuous","continuous"
"576","576","1.8341828845018","2.51138432573965","1","0.246534414900407","0.246534414900407","0","continuous","continuous"
"577","577","1.83749999637446","2.56406499302689","1","0.261215131336407","0.261215131336407","2","continuous","continuous"
"578","578","1.80374910905316","2.48176376734564","1","0.252034098171666","0.252034098171666","1","continuous","continuous"
"579","579","1.79926193382334",NA,"0","0.245070623934489","0.245070623934489","0","continuous","continuous"
